"subid","goal","true_state","utterance"
"152","informative","1","not_terrible"
"152","informative","2","yes_good"
"152","informative","0","yes_bad"
"152","both","3","yes_amazing"
"152","both","1","not_bad"
"152","both","2","yes_good"
"152","both","0","not_terrible"
"159","informative","3","yes_amazing"
"159","informative","2","yes_good"
"159","informative","1","yes_bad"
"159","informative","0","yes_terrible"
"159","both","3","yes_amazing"
"159","both","2","yes_amazing"
"159","both","1","yes_good"
"159","both","0","yes_bad"
"159","social","3","yes_amazing"
"159","social","2","yes_amazing"
"159","social","1","yes_good"
"159","social","0","yes_good"
"160","informative","3","yes_amazing"
"160","informative","2","yes_good"
"160","informative","0","yes_terrible"
"160","informative","1","yes_bad"
"160","both","3","yes_amazing"
"160","both","2","yes_good"
"160","both","0","not_bad"
"160","both","1","not_terrible"
"160","social","3","yes_amazing"
"160","social","2","yes_amazing"
"160","social","0","not_terrible"
"160","social","1","not_bad"
"164","informative","2","not_bad"
"164","informative","0","yes_terrible"
"164","informative","3","yes_amazing"
"164","informative","1","yes_bad"
"164","social","2","yes_good"
"164","social","0","yes_terrible"
"164","social","3","yes_amazing"
"164","social","1","yes_bad"
"164","both","2","not_bad"
"164","both","0","yes_terrible"
"164","both","3","yes_amazing"
"164","both","1","yes_bad"
"171","social","1","yes_amazing"
"171","social","0","yes_amazing"
"171","social","2","yes_amazing"
"171","social","3","yes_amazing"
"171","informative","1","not_good"
"171","informative","0","yes_terrible"
"171","informative","2","not_bad"
"171","informative","3","yes_amazing"
"171","both","1","not_terrible"
"171","both","0","not_good"
"171","both","2","yes_good"
"171","both","3","yes_amazing"
"173","both","2","yes_good"
"173","both","0","not_bad"
"173","both","1","not_bad"
"173","both","3","yes_amazing"
"173","social","2","yes_good"
"173","social","0","not_terrible"
"173","social","1","yes_amazing"
"173","social","3","yes_amazing"
"173","informative","2","yes_good"
"173","informative","0","not_terrible"
"173","informative","1","not_bad"
"173","informative","3","yes_amazing"
"177","social","1","yes_good"
"177","social","0","yes_good"
"177","social","3","yes_amazing"
"177","social","2","yes_amazing"
"177","both","1","not_bad"
"177","both","0","not_terrible"
"177","both","3","yes_amazing"
"177","both","2","yes_amazing"
"177","informative","1","yes_bad"
"177","informative","0","yes_terrible"
"177","informative","3","yes_amazing"
"177","informative","2","yes_good"
"179","informative","3","yes_good"
"179","informative","2","yes_good"
"179","informative","1","not_amazing"
"179","informative","0","yes_bad"
"179","both","3","yes_amazing"
"179","both","2","yes_good"
"179","both","1","not_amazing"
"179","both","0","yes_terrible"
"179","social","3","yes_amazing"
"179","social","2","yes_good"
"179","social","1","yes_good"
"179","social","0","not_bad"
"183","both","2","yes_good"
"183","both","3","yes_amazing"
"183","both","0","not_good"
"183","both","1","not_terrible"
"183","informative","2","yes_good"
"183","informative","3","yes_amazing"
"183","informative","0","yes_terrible"
"183","informative","1","not_terrible"
"183","social","2","yes_good"
"183","social","3","yes_amazing"
"183","social","0","yes_terrible"
"183","social","1","not_terrible"
"184","informative","1","not_bad"
"184","informative","3","yes_amazing"
"184","informative","2","yes_good"
"184","informative","0","yes_terrible"
"184","social","1","not_bad"
"184","social","3","yes_amazing"
"184","social","2","yes_good"
"184","social","0","not_amazing"
"184","both","1","not_terrible"
"184","both","3","yes_amazing"
"184","both","2","yes_good"
"184","both","0","not_bad"
"190","social","0","yes_good"
"190","social","2","yes_amazing"
"190","social","3","yes_amazing"
"190","social","1","yes_good"
"190","informative","0","yes_bad"
"190","informative","2","yes_good"
"190","informative","3","yes_amazing"
"190","informative","1","not_good"
"190","both","0","not_good"
"190","both","2","yes_good"
"190","both","3","yes_amazing"
"190","both","1","not_terrible"
"196","social","1","yes_good"
"196","social","0","yes_good"
"196","social","2","yes_good"
"196","social","3","yes_amazing"
"196","both","1","not_bad"
"196","both","0","not_terrible"
"196","both","2","yes_good"
"196","both","3","yes_amazing"
"196","informative","1","not_bad"
"196","informative","0","yes_terrible"
"196","informative","2","yes_good"
"196","informative","3","yes_amazing"
"197","both","2","yes_good"
"197","both","3","yes_amazing"
"197","both","0","not_terrible"
"197","both","1","not_bad"
"197","social","2","yes_good"
"197","social","3","yes_amazing"
"197","social","0","not_terrible"
"197","social","1","not_amazing"
"197","informative","2","yes_good"
"197","informative","3","yes_amazing"
"197","informative","0","yes_bad"
"197","informative","1","not_bad"
"198","social","3","yes_amazing"
"198","social","2","yes_good"
"198","social","0","not_good"
"198","social","1","yes_bad"
"198","informative","3","yes_amazing"
"198","informative","2","yes_good"
"198","informative","0","yes_terrible"
"198","informative","1","not_terrible"
"198","both","3","yes_amazing"
"198","both","2","yes_good"
"198","both","0","yes_bad"
"198","both","1","not_terrible"
"200","both","0","not_terrible"
"200","both","1","not_bad"
"200","both","2","yes_good"
"200","both","3","yes_amazing"
"200","informative","0","not_terrible"
"200","informative","1","not_bad"
"200","informative","2","yes_good"
"200","informative","3","yes_amazing"
"200","social","0","not_terrible"
"200","social","1","not_bad"
"200","social","2","yes_good"
"200","social","3","yes_amazing"
"7","informative","1","not_bad"
"7","informative","3","yes_amazing"
"7","informative","0","not_terrible"
"7","informative","2","yes_good"
"7","both","1","yes_good"
"7","both","3","yes_amazing"
"7","both","0","not_terrible"
"7","both","2","yes_good"
"7","social","1","not_bad"
"7","social","3","yes_amazing"
"7","social","0","not_terrible"
"7","social","2","yes_good"
"9","both","3","yes_amazing"
"9","both","2","yes_good"
"9","both","1","yes_bad"
"9","both","0","not_amazing"
"9","informative","3","yes_amazing"
"9","informative","2","yes_good"
"9","informative","1","yes_terrible"
"9","informative","0","yes_terrible"
"9","social","3","yes_amazing"
"9","social","2","yes_good"
"9","social","1","not_bad"
"9","social","0","not_terrible"
"13","both","2","yes_good"
"13","both","1","not_bad"
"13","both","3","yes_amazing"
"13","both","0","not_bad"
"13","informative","2","yes_good"
"13","informative","1","not_bad"
"13","informative","3","yes_amazing"
"13","informative","0","not_good"
"13","social","2","yes_amazing"
"13","social","1","yes_good"
"13","social","3","yes_amazing"
"13","social","0","yes_good"
"18","both","2","yes_good"
"18","both","0","not_bad"
"18","both","1","not_bad"
"18","both","3","yes_amazing"
"18","informative","2","yes_good"
"18","informative","0","not_terrible"
"18","informative","1","not_bad"
"18","informative","3","yes_amazing"
"18","social","2","yes_good"
"18","social","0","yes_good"
"18","social","1","yes_good"
"18","social","3","yes_amazing"
"19","both","0","not_good"
"19","both","1","yes_bad"
"19","both","3","yes_amazing"
"19","both","2","yes_good"
"19","social","0","yes_terrible"
"19","social","1","yes_bad"
"19","social","3","yes_amazing"
"19","social","2","yes_good"
"19","informative","0","yes_terrible"
"19","informative","1","yes_bad"
"19","informative","3","yes_amazing"
"19","informative","2","yes_good"
"20","social","0","not_good"
"20","social","1","not_terrible"
"20","social","2","yes_good"
"20","social","3","yes_good"
"20","both","0","yes_terrible"
"20","both","1","not_terrible"
"20","both","2","yes_good"
"20","both","3","yes_amazing"
"20","informative","0","yes_terrible"
"20","informative","1","yes_bad"
"20","informative","2","yes_good"
"20","informative","3","yes_good"
"24","social","3","yes_amazing"
"24","social","1","not_terrible"
"24","social","0","not_terrible"
"24","social","2","yes_amazing"
"24","both","3","yes_amazing"
"24","both","1","yes_bad"
"24","both","0","yes_terrible"
"24","both","2","yes_good"
"24","informative","3","yes_amazing"
"24","informative","1","yes_bad"
"24","informative","0","yes_terrible"
"24","informative","2","yes_good"
"25","social","2","yes_amazing"
"25","social","3","yes_amazing"
"25","social","1","yes_amazing"
"25","social","0","yes_good"
"25","both","2","yes_good"
"25","both","3","yes_amazing"
"25","both","1","not_bad"
"25","both","0","not_terrible"
"25","informative","2","yes_good"
"25","informative","3","yes_amazing"
"25","informative","1","not_bad"
"25","informative","0","yes_bad"
"27","both","0","not_terrible"
"27","both","1","not_terrible"
"27","both","2","yes_good"
"27","both","3","yes_amazing"
"27","social","0","yes_bad"
"27","social","1","yes_good"
"27","social","2","yes_amazing"
"27","social","3","yes_amazing"
"27","informative","0","not_terrible"
"27","informative","1","yes_bad"
"27","informative","2","yes_good"
"27","informative","3","yes_amazing"
"32","both","2","yes_good"
"32","both","3","yes_good"
"32","both","1","not_good"
"32","both","0","yes_terrible"
"32","social","2","yes_good"
"32","social","3","yes_amazing"
"32","social","1","not_good"
"32","social","0","yes_terrible"
"32","informative","2","yes_good"
"32","informative","3","yes_amazing"
"32","informative","1","not_good"
"32","informative","0","yes_terrible"
"33","social","1","yes_good"
"33","social","0","yes_good"
"33","social","2","yes_amazing"
"33","social","3","yes_amazing"
"33","both","1","not_bad"
"33","both","0","not_bad"
"33","both","2","yes_good"
"33","both","3","yes_amazing"
"33","informative","1","not_terrible"
"33","informative","0","yes_bad"
"33","informative","2","yes_good"
"33","informative","3","yes_amazing"
"38","both","0","not_amazing"
"38","both","1","not_terrible"
"38","both","2","yes_good"
"38","both","3","yes_amazing"
"38","social","0","yes_good"
"38","social","1","yes_good"
"38","social","2","yes_amazing"
"38","social","3","yes_amazing"
"38","informative","0","yes_terrible"
"38","informative","1","not_bad"
"38","informative","2","yes_good"
"38","informative","3","yes_amazing"
"50","informative","1","yes_bad"
"50","informative","2","yes_good"
"50","informative","3","yes_amazing"
"50","informative","0","yes_terrible"
"50","social","1","yes_good"
"50","social","2","yes_good"
"50","social","3","yes_amazing"
"50","social","0","not_terrible"
"50","both","1","not_terrible"
"50","both","2","yes_good"
"50","both","3","yes_amazing"
"50","both","0","not_bad"
"51","social","3","yes_amazing"
"51","social","1","yes_good"
"51","social","0","not_bad"
"51","social","2","yes_good"
"51","both","3","yes_amazing"
"51","both","1","not_bad"
"51","both","0","yes_bad"
"51","both","2","yes_good"
"51","informative","3","yes_amazing"
"51","informative","1","yes_bad"
"51","informative","0","yes_terrible"
"51","informative","2","yes_good"
"56","both","1","yes_good"
"56","both","0","not_bad"
"56","both","3","yes_amazing"
"56","both","2","yes_good"
"56","informative","1","not_bad"
"56","informative","0","not_terrible"
"56","informative","3","yes_amazing"
"56","informative","2","yes_good"
"56","social","1","yes_good"
"56","social","0","not_bad"
"56","social","3","yes_amazing"
"56","social","2","yes_amazing"
"57","social","2","yes_good"
"57","social","3","yes_amazing"
"57","social","0","yes_good"
"57","social","1","yes_good"
"57","both","2","yes_good"
"57","both","3","yes_amazing"
"57","both","0","yes_good"
"57","both","1","yes_good"
"57","informative","2","yes_good"
"57","informative","3","yes_amazing"
"57","informative","0","yes_bad"
"57","informative","1","yes_good"
"58","social","3","yes_amazing"
"58","social","1","yes_amazing"
"58","social","2","yes_amazing"
"58","social","0","yes_amazing"
"58","both","3","yes_amazing"
"58","both","1","not_bad"
"58","both","2","yes_good"
"58","both","0","not_terrible"
"58","informative","3","yes_amazing"
"58","informative","1","yes_bad"
"58","informative","2","yes_good"
"58","informative","0","yes_terrible"
"59","both","2","yes_good"
"59","both","1","not_terrible"
"59","both","3","yes_amazing"
"59","both","0","not_amazing"
"59","informative","2","yes_good"
"59","informative","1","not_terrible"
"59","informative","3","yes_amazing"
"59","informative","0","not_amazing"
"59","social","2","yes_good"
"59","social","1","not_amazing"
"59","social","3","yes_amazing"
"59","social","0","not_amazing"
"61","social","1","yes_amazing"
"61","social","3","yes_amazing"
"61","social","2","yes_good"
"61","social","0","not_bad"
"61","both","1","not_bad"
"61","both","3","yes_amazing"
"61","both","2","yes_good"
"61","both","0","yes_good"
"61","informative","1","not_amazing"
"61","informative","3","yes_amazing"
"61","informative","2","not_bad"
"61","informative","0","yes_terrible"
"66","both","3","yes_amazing"
"66","both","0","not_bad"
"66","both","1","not_bad"
"66","both","2","yes_good"
"66","social","3","yes_amazing"
"66","social","0","not_terrible"
"66","social","1","not_bad"
"66","social","2","yes_good"
"66","informative","3","yes_good"
"66","informative","0","yes_bad"
"66","informative","1","not_good"
"66","informative","2","yes_good"
"71","informative","1","not_terrible"
"71","informative","3","yes_amazing"
"71","informative","0","yes_bad"
"71","informative","2","yes_good"
"71","social","1","not_bad"
"71","social","3","yes_amazing"
"71","social","0","not_terrible"
"71","social","2","yes_good"
"71","both","1","not_good"
"71","both","3","yes_amazing"
"71","both","0","yes_terrible"
"71","both","2","yes_good"
"80","both","3","yes_amazing"
"80","both","2","yes_good"
"80","both","0","not_amazing"
"80","both","1","not_terrible"
"80","informative","3","yes_amazing"
"80","informative","2","yes_good"
"80","informative","0","yes_terrible"
"80","informative","1","yes_bad"
"80","social","3","yes_amazing"
"80","social","2","yes_good"
"80","social","0","yes_good"
"80","social","1","yes_amazing"
"83","informative","2","yes_good"
"83","informative","1","yes_bad"
"83","informative","0","yes_terrible"
"83","informative","3","yes_amazing"
"83","social","2","yes_amazing"
"83","social","1","yes_good"
"83","social","0","yes_good"
"83","social","3","yes_amazing"
"83","both","2","yes_good"
"83","both","1","not_amazing"
"83","both","0","not_amazing"
"83","both","3","yes_amazing"
"85","social","1","yes_amazing"
"85","social","3","yes_amazing"
"85","social","2","yes_good"
"85","social","0","not_bad"
"85","both","1","not_bad"
"85","both","3","yes_amazing"
"85","both","2","yes_good"
"85","both","0","not_bad"
"85","informative","1","yes_bad"
"85","informative","3","yes_amazing"
"85","informative","2","yes_good"
"85","informative","0","yes_terrible"
"90","both","0","not_amazing"
"90","both","2","yes_good"
"90","both","1","not_amazing"
"90","both","3","yes_amazing"
"90","informative","0","yes_terrible"
"90","informative","2","yes_good"
"90","informative","1","yes_bad"
"90","informative","3","yes_good"
"90","social","0","yes_good"
"90","social","2","yes_amazing"
"90","social","1","yes_good"
"90","social","3","yes_amazing"
"91","social","0","yes_amazing"
"91","social","1","yes_good"
"91","social","3","yes_amazing"
"91","social","2","yes_good"
"91","both","0","not_bad"
"91","both","1","not_bad"
"91","both","3","yes_amazing"
"91","both","2","yes_good"
"91","informative","0","not_terrible"
"91","informative","1","not_bad"
"91","informative","3","yes_amazing"
"91","informative","2","yes_good"
"92","informative","0","not_good"
"92","informative","3","yes_amazing"
"92","informative","1","yes_bad"
"92","informative","2","yes_good"
"92","both","0","not_terrible"
"92","both","3","yes_amazing"
"92","both","1","yes_good"
"92","both","2","yes_good"
"92","social","0","yes_terrible"
"92","social","3","yes_amazing"
"92","social","1","yes_good"
"92","social","2","yes_good"
"93","informative","1","yes_bad"
"93","informative","3","yes_amazing"
"93","informative","0","yes_terrible"
"93","informative","2","yes_good"
"93","social","1","not_terrible"
"93","social","3","yes_amazing"
"93","social","0","not_amazing"
"93","social","2","yes_good"
"93","both","1","not_bad"
"93","both","3","yes_amazing"
"93","both","0","not_bad"
"93","both","2","yes_good"
"94","social","3","yes_good"
"94","social","0","not_terrible"
"94","social","1","not_bad"
"94","social","2","yes_good"
"94","informative","3","yes_amazing"
"94","informative","0","yes_terrible"
"94","informative","1","not_terrible"
"94","informative","2","yes_good"
"94","both","3","yes_amazing"
"94","both","0","not_terrible"
"94","both","1","not_bad"
"94","both","2","yes_good"
"96","both","3","yes_amazing"
"96","both","1","not_good"
"96","both","2","yes_good"
"96","both","0","yes_terrible"
"96","social","3","yes_amazing"
"96","social","1","yes_good"
"96","social","2","yes_good"
"96","social","0","not_terrible"
"96","informative","3","yes_amazing"
"96","informative","1","yes_terrible"
"96","informative","2","yes_good"
"96","informative","0","yes_terrible"
"97","social","2","yes_amazing"
"97","social","3","yes_amazing"
"97","social","1","yes_amazing"
"97","social","0","yes_amazing"
"97","informative","2","yes_good"
"97","informative","3","yes_amazing"
"97","informative","1","yes_bad"
"97","informative","0","yes_terrible"
"97","both","2","yes_good"
"97","both","3","yes_amazing"
"97","both","1","not_terrible"
"97","both","0","not_amazing"
"99","both","0","not_terrible"
"99","both","3","yes_amazing"
"99","both","2","yes_good"
"99","both","1","not_bad"
"99","informative","0","not_terrible"
"99","informative","3","yes_amazing"
"99","informative","2","yes_good"
"99","informative","1","not_bad"
"99","social","0","not_terrible"
"99","social","3","yes_amazing"
"99","social","2","yes_amazing"
"99","social","1","yes_amazing"
"103","both","1","not_bad"
"103","both","2","yes_good"
"103","both","0","not_terrible"
"103","both","3","yes_amazing"
"103","social","1","yes_good"
"103","social","2","yes_amazing"
"103","social","0","yes_good"
"103","social","3","yes_amazing"
"103","informative","1","yes_bad"
"103","informative","2","yes_good"
"103","informative","0","yes_terrible"
"103","informative","3","yes_amazing"
"111","social","1","yes_good"
"111","social","3","yes_amazing"
"111","social","2","yes_amazing"
"111","social","0","not_bad"
"111","informative","1","yes_bad"
"111","informative","3","yes_amazing"
"111","informative","2","not_good"
"111","informative","0","not_good"
"111","both","1","not_terrible"
"111","both","3","yes_good"
"111","both","2","yes_good"
"111","both","0","not_terrible"
"113","both","2","not_terrible"
"113","both","3","yes_amazing"
"113","both","1","not_bad"
"113","both","0","not_terrible"
"113","informative","2","yes_good"
"113","informative","3","yes_amazing"
"113","informative","1","yes_terrible"
"113","informative","0","yes_terrible"
"113","social","2","yes_good"
"113","social","3","yes_amazing"
"113","social","1","yes_bad"
"113","social","0","not_terrible"
"119","social","1","not_good"
"119","social","0","not_good"
"119","social","2","not_terrible"
"119","social","3","yes_amazing"
"119","informative","1","not_amazing"
"119","informative","0","yes_terrible"
"119","informative","2","not_bad"
"119","informative","3","yes_amazing"
"119","both","1","not_good"
"119","both","0","yes_terrible"
"119","both","2","yes_amazing"
"119","both","3","yes_amazing"
"122","informative","3","yes_amazing"
"122","informative","2","yes_good"
"122","informative","1","not_good"
"122","informative","0","yes_terrible"
"122","social","3","yes_amazing"
"122","social","2","yes_good"
"122","social","1","yes_bad"
"122","social","0","not_terrible"
"122","both","3","yes_amazing"
"122","both","2","yes_good"
"122","both","1","not_good"
"122","both","0","yes_bad"
"129","social","2","yes_amazing"
"129","social","1","yes_amazing"
"129","social","3","yes_good"
"129","social","0","yes_amazing"
"129","both","2","yes_good"
"129","both","1","yes_good"
"129","both","3","yes_amazing"
"129","both","0","not_terrible"
"129","informative","2","not_bad"
"129","informative","1","yes_terrible"
"129","informative","3","yes_good"
"129","informative","0","yes_terrible"
"131","social","2","not_bad"
"131","social","0","not_terrible"
"131","social","1","not_terrible"
"131","social","3","yes_amazing"
"131","both","2","yes_good"
"131","both","0","yes_bad"
"131","both","1","yes_bad"
"131","both","3","yes_amazing"
"131","informative","2","yes_good"
"131","informative","0","yes_terrible"
"131","informative","1","yes_bad"
"131","informative","3","yes_good"
"135","informative","2","yes_good"
"135","informative","0","not_good"
"135","informative","3","yes_amazing"
"135","informative","1","yes_bad"
"135","both","2","yes_good"
"135","both","0","not_bad"
"135","both","3","yes_amazing"
"135","both","1","not_terrible"
"135","social","2","yes_amazing"
"135","social","0","not_bad"
"135","social","3","yes_amazing"
"135","social","1","not_terrible"
"137","both","0","not_good"
"137","both","1","not_terrible"
"137","both","3","yes_amazing"
"137","both","2","yes_good"
"137","social","0","not_terrible"
"137","social","1","not_bad"
"137","social","3","yes_amazing"
"137","social","2","yes_good"
"137","informative","0","yes_terrible"
"137","informative","1","yes_bad"
"137","informative","3","yes_amazing"
"137","informative","2","yes_good"
"144","informative","0","not_terrible"
"144","informative","1","yes_good"
"144","informative","2","yes_good"
"144","informative","3","yes_amazing"
"144","both","0","not_terrible"
"144","both","1","not_terrible"
"144","both","2","yes_good"
"144","both","3","yes_amazing"
"144","social","0","yes_good"
"144","social","1","yes_good"
"144","social","2","yes_good"
"144","social","3","yes_amazing"
"148","both","2","yes_good"
"148","both","3","yes_amazing"
"148","both","0","not_bad"
"148","both","1","not_bad"
"148","social","2","yes_amazing"
"148","social","3","yes_amazing"
"148","social","0","yes_good"
"148","social","1","yes_good"
"148","informative","2","yes_good"
"148","informative","3","yes_amazing"
"148","informative","0","yes_bad"
"148","informative","1","not_terrible"
"150","social","0","yes_good"
"150","social","2","yes_good"
"150","social","1","yes_good"
"150","social","3","yes_amazing"
"150","both","0","not_amazing"
"150","both","2","yes_good"
"150","both","1","not_bad"
"150","both","3","yes_amazing"
"150","informative","0","yes_terrible"
"150","informative","2","yes_good"
"150","informative","1","not_terrible"
"150","informative","3","yes_amazing"
"154","social","2","yes_amazing"
"154","social","0","yes_amazing"
"154","social","3","yes_amazing"
"154","social","1","yes_amazing"
"154","informative","2","yes_amazing"
"154","informative","0","yes_terrible"
"154","informative","3","yes_amazing"
"154","informative","1","yes_bad"
"154","both","2","yes_good"
"154","both","0","not_bad"
"154","both","3","yes_amazing"
"154","both","1","yes_good"
"156","both","2","yes_good"
"156","both","3","yes_good"
"156","both","1","not_terrible"
"156","both","0","not_bad"
"156","social","2","yes_amazing"
"156","social","3","yes_amazing"
"156","social","1","yes_good"
"156","social","0","not_bad"
"156","informative","2","yes_good"
"156","informative","3","yes_amazing"
"156","informative","1","not_terrible"
"156","informative","0","yes_bad"
"157","both","3","yes_amazing"
"157","both","1","yes_bad"
"157","both","2","yes_good"
"157","both","0","yes_terrible"
"157","informative","3","yes_amazing"
"157","informative","1","yes_bad"
"157","informative","2","yes_good"
"157","informative","0","yes_terrible"
"157","social","3","yes_amazing"
"157","social","1","yes_bad"
"157","social","2","yes_good"
"157","social","0","yes_terrible"
"161","both","2","yes_good"
"161","both","1","not_bad"
"161","both","3","yes_amazing"
"161","both","0","not_terrible"
"161","informative","2","yes_good"
"161","informative","1","yes_bad"
"161","informative","3","yes_amazing"
"161","informative","0","yes_terrible"
"161","social","2","yes_good"
"161","social","1","not_bad"
"161","social","3","yes_amazing"
"161","social","0","not_bad"
"169","informative","0","yes_terrible"
"169","informative","1","not_good"
"169","informative","2","yes_good"
"169","informative","3","yes_amazing"
"169","both","0","not_good"
"169","both","1","not_terrible"
"169","both","2","yes_good"
"169","both","3","yes_amazing"
"169","social","0","not_terrible"
"169","social","1","yes_good"
"169","social","2","yes_good"
"169","social","3","yes_amazing"
"172","informative","0","yes_terrible"
"172","informative","2","not_bad"
"172","informative","1","yes_bad"
"172","informative","3","yes_amazing"
"172","social","0","not_bad"
"172","social","2","yes_good"
"172","social","1","not_bad"
"172","social","3","yes_amazing"
"172","both","0","not_bad"
"172","both","2","yes_good"
"172","both","1","not_bad"
"172","both","3","yes_amazing"
"174","social","0","yes_good"
"174","social","3","yes_amazing"
"174","social","2","yes_good"
"174","social","1","not_bad"
"174","informative","0","not_good"
"174","informative","3","yes_amazing"
"174","informative","2","yes_good"
"174","informative","1","not_good"
"174","both","0","yes_bad"
"174","both","3","yes_amazing"
"174","both","2","yes_good"
"174","both","1","not_good"
"175","social","0","not_bad"
"175","social","2","yes_amazing"
"175","social","1","yes_amazing"
"175","social","3","yes_amazing"
"175","both","0","not_good"
"175","both","2","yes_good"
"175","both","1","not_terrible"
"175","both","3","yes_amazing"
"175","informative","0","yes_bad"
"175","informative","2","yes_good"
"175","informative","1","not_good"
"175","informative","3","yes_amazing"
"180","informative","3","not_bad"
"180","informative","2","not_terrible"
"180","informative","0","not_bad"
"180","informative","1","not_bad"
"180","social","3","yes_amazing"
"180","social","2","yes_good"
"180","social","0","not_bad"
"180","social","1","not_bad"
"180","both","3","yes_good"
"180","both","2","yes_good"
"180","both","0","not_bad"
"180","both","1","not_bad"
"187","social","1","not_bad"
"187","social","0","not_amazing"
"187","social","3","yes_amazing"
"187","social","2","yes_good"
"187","both","1","not_bad"
"187","both","0","not_amazing"
"187","both","3","yes_amazing"
"187","both","2","yes_good"
"187","informative","1","not_bad"
"187","informative","0","not_amazing"
"187","informative","3","yes_amazing"
"187","informative","2","yes_good"
"188","both","0","not_terrible"
"188","both","3","yes_amazing"
"188","both","1","not_bad"
"188","both","2","yes_good"
"188","informative","0","yes_terrible"
"188","informative","3","yes_amazing"
"188","informative","1","not_bad"
"188","informative","2","yes_good"
"188","social","0","yes_good"
"188","social","3","yes_amazing"
"188","social","1","yes_good"
"188","social","2","yes_amazing"
"192","social","3","yes_amazing"
"192","social","2","yes_amazing"
"192","social","0","not_bad"
"192","social","1","not_bad"
"192","both","3","yes_amazing"
"192","both","2","yes_good"
"192","both","0","not_terrible"
"192","both","1","not_terrible"
"192","informative","3","yes_good"
"192","informative","2","yes_good"
"192","informative","0","yes_terrible"
"192","informative","1","not_good"
"1","both","2","yes_good"
"1","both","0","not_amazing"
"1","both","1","yes_bad"
"1","both","3","yes_amazing"
"1","informative","2","yes_good"
"1","informative","0","yes_terrible"
"1","informative","1","not_good"
"1","informative","3","yes_amazing"
"1","social","2","yes_good"
"1","social","0","not_terrible"
"1","social","1","not_terrible"
"1","social","3","yes_amazing"
"3","informative","2","yes_good"
"3","informative","0","yes_terrible"
"3","informative","1","yes_bad"
"3","informative","3","yes_amazing"
"3","both","2","yes_good"
"3","both","0","yes_terrible"
"3","both","1","yes_bad"
"3","both","3","yes_amazing"
"3","social","2","yes_good"
"3","social","0","yes_terrible"
"3","social","1","yes_bad"
"3","social","3","yes_amazing"
"4","informative","2","yes_good"
"4","informative","3","yes_amazing"
"4","informative","0","not_good"
"4","informative","1","not_bad"
"4","social","2","yes_good"
"4","social","3","yes_amazing"
"4","social","0","not_good"
"4","social","1","not_bad"
"4","both","2","yes_good"
"4","both","3","yes_amazing"
"4","both","0","not_terrible"
"4","both","1","not_bad"
"6","informative","3","yes_amazing"
"6","informative","2","yes_good"
"6","informative","1","not_terrible"
"6","informative","0","yes_terrible"
"6","both","3","yes_amazing"
"6","both","2","yes_good"
"6","both","1","not_terrible"
"6","both","0","yes_bad"
"6","social","3","yes_amazing"
"6","social","2","yes_amazing"
"6","social","1","not_bad"
"6","social","0","not_bad"
"10","both","3","yes_amazing"
"10","both","0","not_terrible"
"10","both","2","yes_good"
"10","both","1","not_bad"
"10","social","3","yes_amazing"
"10","social","0","yes_good"
"10","social","2","yes_amazing"
"10","social","1","yes_good"
"10","informative","3","yes_amazing"
"10","informative","0","not_good"
"10","informative","2","yes_good"
"10","informative","1","not_terrible"
"17","informative","3","yes_amazing"
"17","informative","2","yes_good"
"17","informative","0","not_terrible"
"17","informative","1","not_bad"
"17","both","3","yes_amazing"
"17","both","2","yes_good"
"17","both","0","yes_terrible"
"17","both","1","not_terrible"
"17","social","3","yes_amazing"
"17","social","2","yes_good"
"17","social","0","yes_terrible"
"17","social","1","not_terrible"
"23","social","3","yes_amazing"
"23","social","1","not_good"
"23","social","0","yes_terrible"
"23","social","2","yes_good"
"23","informative","3","yes_amazing"
"23","informative","1","yes_bad"
"23","informative","0","yes_terrible"
"23","informative","2","yes_good"
"23","both","3","yes_amazing"
"23","both","1","yes_bad"
"23","both","0","yes_terrible"
"23","both","2","yes_good"
"26","informative","3","yes_amazing"
"26","informative","1","not_bad"
"26","informative","0","yes_terrible"
"26","informative","2","yes_good"
"26","both","3","yes_amazing"
"26","both","1","not_terrible"
"26","both","0","not_terrible"
"26","both","2","yes_good"
"26","social","3","yes_amazing"
"26","social","1","yes_good"
"26","social","0","yes_good"
"26","social","2","yes_good"
"29","social","0","yes_amazing"
"29","social","1","yes_good"
"29","social","3","yes_amazing"
"29","social","2","yes_amazing"
"29","both","0","not_bad"
"29","both","1","yes_good"
"29","both","3","yes_amazing"
"29","both","2","yes_good"
"29","informative","0","yes_terrible"
"29","informative","1","yes_bad"
"29","informative","3","yes_amazing"
"29","informative","2","yes_good"
"30","informative","1","not_good"
"30","informative","2","yes_good"
"30","informative","0","yes_bad"
"30","informative","3","yes_amazing"
"30","both","1","not_good"
"30","both","2","yes_good"
"30","both","0","not_terrible"
"30","both","3","yes_amazing"
"30","social","1","yes_amazing"
"30","social","2","yes_amazing"
"30","social","0","yes_amazing"
"30","social","3","yes_amazing"
"35","both","1","not_terrible"
"35","both","3","yes_amazing"
"35","both","2","yes_good"
"35","both","0","not_terrible"
"35","informative","1","not_amazing"
"35","informative","3","yes_good"
"35","informative","2","yes_good"
"35","informative","0","yes_terrible"
"35","social","1","not_bad"
"35","social","3","yes_amazing"
"35","social","2","yes_good"
"35","social","0","not_terrible"
"40","social","3","yes_amazing"
"40","social","2","not_bad"
"40","social","0","not_terrible"
"40","social","1","not_bad"
